priceid,Country ID,Country,Operator,Operator ID,Product,Product Currency,cust_currency,wholesale_price,Local Amount Received
8117,671,Aruba,Digicel Aruba USD,1788,11,USD,USD,9.81,AWG 18.71
8118,671,Aruba,Digicel Aruba USD,1788,12,USD,USD,10.7,AWG 20.41
8119,671,Aruba,Digicel Aruba USD,1788,13,USD,USD,11.59,AWG 22.11
8120,671,Aruba,Digicel Aruba USD,1788,14,USD,USD,12.48,AWG 23.81
8121,671,Aruba,Digicel Aruba USD,1788,15,USD,USD,13.37,AWG 25.51
8122,671,Aruba,Digicel Aruba USD,1788,16,USD,USD,14.26,AWG 27.21
8123,671,Aruba,Digicel Aruba USD,1788,17,USD,USD,15.15,AWG 28.91
8124,671,Aruba,Digicel Aruba USD,1788,18,USD,USD,16.04,AWG 30.61
8125,671,Aruba,Digicel Aruba USD,1788,19,USD,USD,16.93,AWG 32.31
7967,671,Aruba,Digicel Aruba USD,1788,20,USD,USD,17.82,AWG 34.01
8126,671,Aruba,Digicel Aruba USD,1788,21,USD,USD,18.71,AWG 35.71
8127,671,Aruba,Digicel Aruba USD,1788,22,USD,USD,19.6,AWG 37.41
8128,671,Aruba,Digicel Aruba USD,1788,23,USD,USD,20.49,AWG 39.11
8129,671,Aruba,Digicel Aruba USD,1788,24,USD,USD,21.38,AWG 40.81
8130,671,Aruba,Digicel Aruba USD,1788,25,USD,USD,22.27,AWG 42.51
8131,671,Aruba,Digicel Aruba USD,1788,26,USD,USD,23.16,AWG 44.21
8132,671,Aruba,Digicel Aruba USD,1788,27,USD,USD,24.05,AWG 45.91
8133,671,Aruba,Digicel Aruba USD,1788,28,USD,USD,24.94,AWG 47.61
8134,671,Aruba,Digicel Aruba USD,1788,29,USD,USD,25.83,AWG 49.31
7968,671,Aruba,Digicel Aruba USD,1788,30,USD,USD,26.72,AWG 51.02
14160,674,Austria,T-Mobile PIN Austria,2157,10,EUR,USD,11.57,EUR 10.00
14161,674,Austria,T-Mobile PIN Austria,2157,20,EUR,USD,23.12,EUR 20.00
14162,674,Austria,T-Mobile PIN Austria,2157,40,EUR,USD,46.21,EUR 40.00
12445,676,Bahamas,BTC Bahamas,2032,1,BSD,USD,1.04,BSD 1.00
12449,676,Bahamas,BTC Bahamas,2032,2,BSD,USD,2.07,BSD 2.00
12450,676,Bahamas,BTC Bahamas,2032,3,BSD,USD,3.09,BSD 3.00
12451,676,Bahamas,BTC Bahamas,2032,4,BSD,USD,4.11,BSD 4.00
12446,676,Bahamas,BTC Bahamas,2032,5,BSD,USD,5.13,BSD 5.00
12452,676,Bahamas,BTC Bahamas,2032,6,BSD,USD,6.15,BSD 6.00
12487,676,Bahamas,BTC Bahamas,2032,7,BSD,USD,7.17,BSD 7.00
12488,676,Bahamas,BTC Bahamas,2032,8,BSD,USD,8.2,BSD 8.00
12489,676,Bahamas,BTC Bahamas,2032,9,BSD,USD,9.22,BSD 9.00
12447,676,Bahamas,BTC Bahamas,2032,10,BSD,USD,10.24,BSD 10.00
12490,676,Bahamas,BTC Bahamas,2032,11,BSD,USD,11.26,BSD 11.00
12491,676,Bahamas,BTC Bahamas,2032,12,BSD,USD,12.28,BSD 12.00
12492,676,Bahamas,BTC Bahamas,2032,13,BSD,USD,13.3,BSD 13.00
12493,676,Bahamas,BTC Bahamas,2032,14,BSD,USD,14.32,BSD 14.00
12494,676,Bahamas,BTC Bahamas,2032,15,BSD,USD,15.35,BSD 15.00
12495,676,Bahamas,BTC Bahamas,2032,16,BSD,USD,16.37,BSD 16.00
12496,676,Bahamas,BTC Bahamas,2032,17,BSD,USD,17.39,BSD 17.00
12497,676,Bahamas,BTC Bahamas,2032,18,BSD,USD,18.41,BSD 18.00
12498,676,Bahamas,BTC Bahamas,2032,19,BSD,USD,19.43,BSD 19.00
12499,676,Bahamas,BTC Bahamas,2032,20,BSD,USD,20.45,BSD 20.00
12500,676,Bahamas,BTC Bahamas,2032,21,BSD,USD,21.48,BSD 21.00
12501,676,Bahamas,BTC Bahamas,2032,22,BSD,USD,22.5,BSD 22.00
12502,676,Bahamas,BTC Bahamas,2032,23,BSD,USD,23.52,BSD 23.00
12503,676,Bahamas,BTC Bahamas,2032,24,BSD,USD,24.54,BSD 24.00
12504,676,Bahamas,BTC Bahamas,2032,25,BSD,USD,25.56,BSD 25.00
12505,676,Bahamas,BTC Bahamas,2032,26,BSD,USD,26.58,BSD 26.00
12506,676,Bahamas,BTC Bahamas,2032,27,BSD,USD,27.6,BSD 27.00
12507,676,Bahamas,BTC Bahamas,2032,28,BSD,USD,28.63,BSD 28.00
12508,676,Bahamas,BTC Bahamas,2032,29,BSD,USD,29.65,BSD 29.00
12509,676,Bahamas,BTC Bahamas,2032,30,BSD,USD,30.67,BSD 30.00
12510,676,Bahamas,BTC Bahamas,2032,40,BSD,USD,40.88,BSD 40.00
12511,676,Bahamas,BTC Bahamas,2032,50,BSD,USD,51.1,BSD 50.00
12512,676,Bahamas,BTC Bahamas,2032,60,BSD,USD,61.32,BSD 60.00
12513,676,Bahamas,BTC Bahamas,2032,100,BSD,USD,102.18,BSD 100.00
12417,677,Bahrain,Batelco PIN Bahrain,1828,1,BHD,USD,2.99,BHD 1.00
12325,677,Bahrain,Batelco PIN Bahrain,1828,2,BHD,USD,5.96,BHD 2.00
12326,677,Bahrain,Batelco PIN Bahrain,1828,3,BHD,USD,8.93,BHD 3.00
12327,677,Bahrain,Batelco PIN Bahrain,1828,4,BHD,USD,11.9,BHD 4.00
12328,677,Bahrain,Batelco PIN Bahrain,1828,5,BHD,USD,14.87,BHD 5.00
12329,677,Bahrain,Batelco PIN Bahrain,1828,10,BHD,USD,29.71,BHD 10.00
12330,677,Bahrain,Batelco PIN Bahrain,1828,20,BHD,USD,59.39,BHD 20.00
12331,677,Bahrain,Batelco PIN Bahrain,1828,30,BHD,USD,89.08,BHD 30.00
12332,677,Bahrain,Viva Bahrain,1827,1,BHD,USD,2.99,BHD 1.00
12333,677,Bahrain,Viva Bahrain,1827,2,BHD,USD,5.96,BHD 2.00
12334,677,Bahrain,Viva Bahrain,1827,3,BHD,USD,8.93,BHD 3.00
12335,677,Bahrain,Viva Bahrain,1827,4,BHD,USD,11.9,BHD 4.00
12336,677,Bahrain,Viva Bahrain,1827,5,BHD,USD,14.87,BHD 5.00
12337,677,Bahrain,Viva Bahrain,1827,6,BHD,USD,17.83,BHD 6.00
12338,677,Bahrain,Viva Bahrain,1827,7,BHD,USD,20.8,BHD 7.00
12339,677,Bahrain,Viva Bahrain,1827,8,BHD,USD,23.77,BHD 8.00
12340,677,Bahrain,Viva Bahrain,1827,9,BHD,USD,26.74,BHD 9.00
12341,677,Bahrain,Viva Bahrain,1827,10,BHD,USD,29.71,BHD 10.00
12342,677,Bahrain,Viva Bahrain,1827,15,BHD,USD,44.55,BHD 15.00
12343,677,Bahrain,Viva Bahrain,1827,20,BHD,USD,59.39,BHD 20.00
12344,677,Bahrain,Viva Bahrain,1827,30,BHD,USD,89.08,BHD 30.00
12345,677,Bahrain,Viva Bahrain,1827,40,BHD,USD,118.76,BHD 40.00
12346,677,Bahrain,Viva Bahrain,1827,50,BHD,USD,148.45,BHD 50.00
12347,677,Bahrain,Zain Bahrain,1829,1,BHD,USD,2.99,BHD 1.00
12348,677,Bahrain,Zain Bahrain,1829,2,BHD,USD,5.96,BHD 2.00
12349,677,Bahrain,Zain Bahrain,1829,3,BHD,USD,8.93,BHD 3.00
12350,677,Bahrain,Zain Bahrain,1829,4,BHD,USD,11.9,BHD 4.00
12351,677,Bahrain,Zain Bahrain,1829,5,BHD,USD,14.87,BHD 5.00
12352,677,Bahrain,Zain Bahrain,1829,6,BHD,USD,17.83,BHD 6.00
12353,677,Bahrain,Zain Bahrain,1829,7,BHD,USD,20.8,BHD 7.00
12354,677,Bahrain,Zain Bahrain,1829,8,BHD,USD,23.77,BHD 8.00
12355,677,Bahrain,Zain Bahrain,1829,9,BHD,USD,26.74,BHD 9.00
12356,677,Bahrain,Zain Bahrain,1829,10,BHD,USD,29.71,BHD 10.00
12357,677,Bahrain,Zain Bahrain,1829,15,BHD,USD,44.55,BHD 15.00
12358,677,Bahrain,Zain Bahrain,1829,20,BHD,USD,59.39,BHD 20.00
12359,677,Bahrain,Zain Bahrain,1829,30,BHD,USD,89.08,BHD 30.00
12360,677,Bahrain,Zain Bahrain,1829,40,BHD,USD,118.76,BHD 40.00
12361,677,Bahrain,Zain Bahrain,1829,50,BHD,USD,148.45,BHD 50.00
11574,678,Bangladesh,Airtel Bangladesh,1449,10,BDT,USD,0.17,BDT 10.00
12376,678,Bangladesh,Airtel Bangladesh,1449,20,BDT,USD,0.31,BDT 20.00
12377,678,Bangladesh,Airtel Bangladesh,1449,25,BDT,USD,0.39,BDT 25.00
12378,678,Bangladesh,Airtel Bangladesh,1449,30,BDT,USD,0.46,BDT 30.00
12399,678,Bangladesh,Airtel Bangladesh,1449,40,BDT,USD,0.6,BDT 40.00
1761,678,Bangladesh,Airtel Bangladesh,1449,50,BDT,USD,0.75,BDT 50.00
12400,678,Bangladesh,Airtel Bangladesh,1449,75,BDT,USD,1.11,BDT 75.00
10139,678,Bangladesh,Airtel Bangladesh,1449,80,BDT,USD,1.18,BDT 80.00
14581,678,Bangladesh,Airtel Bangladesh,1449,90,BDT,USD,1.33,BDT 90.00
1762,678,Bangladesh,Airtel Bangladesh,1449,100,BDT,USD,1.48,BDT 100.00
11096,678,Bangladesh,Airtel Bangladesh,1449,108,BDT,USD,1.59,BDT 108.00
10565,678,Bangladesh,Airtel Bangladesh,1449,110,BDT,USD,1.62,BDT 110.00
8949,678,Bangladesh,Airtel Bangladesh,1449,135,BDT,USD,1.98,BDT 135.00
8950,678,Bangladesh,Airtel Bangladesh,1449,150,BDT,USD,2.2,BDT 150.00
10145,678,Bangladesh,Airtel Bangladesh,1449,160,BDT,USD,2.35,BDT 160.00
1763,678,Bangladesh,Airtel Bangladesh,1449,200,BDT,USD,2.93,BDT 200.00
10151,678,Bangladesh,Airtel Bangladesh,1449,240,BDT,USD,3.51,BDT 240.00
11097,678,Bangladesh,Airtel Bangladesh,1449,276,BDT,USD,4.03,BDT 276.00
7405,678,Bangladesh,Airtel Bangladesh,1449,300,BDT,USD,4.38,BDT 300.00
10157,678,Bangladesh,Airtel Bangladesh,1449,320,BDT,USD,4.67,BDT 320.00
1764,678,Bangladesh,Airtel Bangladesh,1449,400,BDT,USD,5.83,BDT 400.00
10163,678,Bangladesh,Airtel Bangladesh,1449,480,BDT,USD,6.99,BDT 480.00
7406,678,Bangladesh,Airtel Bangladesh,1449,500,BDT,USD,7.28,BDT 500.00
11098,678,Bangladesh,Airtel Bangladesh,1449,510,BDT,USD,7.43,BDT 510.00
10169,678,Bangladesh,Airtel Bangladesh,1449,565,BDT,USD,8.23,BDT 565.00
7407,678,Bangladesh,Airtel Bangladesh,1449,600,BDT,USD,8.74,BDT 600.00
10175,678,Bangladesh,Airtel Bangladesh,1449,645,BDT,USD,9.39,BDT 645.00
7408,678,Bangladesh,Airtel Bangladesh,1449,700,BDT,USD,10.19,BDT 700.00
10181,678,Bangladesh,Airtel Bangladesh,1449,725,BDT,USD,10.55,BDT 725.00
7409,678,Bangladesh,Airtel Bangladesh,1449,800,BDT,USD,11.64,BDT 800.00
10187,678,Bangladesh,Airtel Bangladesh,1449,805,BDT,USD,11.71,BDT 805.00
7410,678,Bangladesh,Airtel Bangladesh,1449,900,BDT,USD,13.09,BDT 900.00
7411,678,Bangladesh,Airtel Bangladesh,1449,1000,BDT,USD,14.55,BDT 1000.00
11575,678,Bangladesh,Banglalink Bangladesh,1447,10,BDT,USD,0.17,BDT 10.00
12388,678,Bangladesh,Banglalink Bangladesh,1447,20,BDT,USD,0.31,BDT 20.00
12389,678,Bangladesh,Banglalink Bangladesh,1447,25,BDT,USD,0.39,BDT 25.00
12379,678,Bangladesh,Banglalink Bangladesh,1447,30,BDT,USD,0.46,BDT 30.00
12398,678,Bangladesh,Banglalink Bangladesh,1447,40,BDT,USD,0.6,BDT 40.00
1720,678,Bangladesh,Banglalink Bangladesh,1447,50,BDT,USD,0.75,BDT 50.00
12401,678,Bangladesh,Banglalink Bangladesh,1447,75,BDT,USD,1.11,BDT 75.00
10140,678,Bangladesh,Banglalink Bangladesh,1447,80,BDT,USD,1.18,BDT 80.00
14582,678,Bangladesh,Banglalink Bangladesh,1447,90,BDT,USD,1.33,BDT 90.00
1721,678,Bangladesh,Banglalink Bangladesh,1447,100,BDT,USD,1.47,BDT 100.00
11099,678,Bangladesh,Banglalink Bangladesh,1447,108,BDT,USD,1.59,BDT 108.00
10566,678,Bangladesh,Banglalink Bangladesh,1447,110,BDT,USD,1.62,BDT 110.00
8960,678,Bangladesh,Banglalink Bangladesh,1447,135,BDT,USD,1.98,BDT 135.00
8951,678,Bangladesh,Banglalink Bangladesh,1447,150,BDT,USD,2.2,BDT 150.00
10146,678,Bangladesh,Banglalink Bangladesh,1447,160,BDT,USD,2.34,BDT 160.00
1722,678,Bangladesh,Banglalink Bangladesh,1447,200,BDT,USD,2.92,BDT 200.00
10152,678,Bangladesh,Banglalink Bangladesh,1447,240,BDT,USD,3.5,BDT 240.00
11100,678,Bangladesh,Banglalink Bangladesh,1447,276,BDT,USD,4.02,BDT 276.00
6053,678,Bangladesh,Banglalink Bangladesh,1447,300,BDT,USD,4.37,BDT 300.00
10158,678,Bangladesh,Banglalink Bangladesh,1447,320,BDT,USD,4.66,BDT 320.00
1724,678,Bangladesh,Banglalink Bangladesh,1447,400,BDT,USD,5.82,BDT 400.00
10164,678,Bangladesh,Banglalink Bangladesh,1447,480,BDT,USD,6.98,BDT 480.00
5960,678,Bangladesh,Banglalink Bangladesh,1447,500,BDT,USD,7.27,BDT 500.00
11101,678,Bangladesh,Banglalink Bangladesh,1447,510,BDT,USD,7.41,BDT 510.00
10170,678,Bangladesh,Banglalink Bangladesh,1447,565,BDT,USD,8.21,BDT 565.00
5963,678,Bangladesh,Banglalink Bangladesh,1447,600,BDT,USD,8.72,BDT 600.00
10176,678,Bangladesh,Banglalink Bangladesh,1447,645,BDT,USD,9.37,BDT 645.00
5968,678,Bangladesh,Banglalink Bangladesh,1447,700,BDT,USD,10.17,BDT 700.00
10182,678,Bangladesh,Banglalink Bangladesh,1447,725,BDT,USD,10.53,BDT 725.00
5969,678,Bangladesh,Banglalink Bangladesh,1447,800,BDT,USD,11.62,BDT 800.00
10188,678,Bangladesh,Banglalink Bangladesh,1447,805,BDT,USD,11.69,BDT 805.00
5974,678,Bangladesh,Banglalink Bangladesh,1447,900,BDT,USD,13.07,BDT 900.00
5975,678,Bangladesh,Banglalink Bangladesh,1447,1000,BDT,USD,14.51,BDT 1000.00
11576,678,Bangladesh,CityCell Bangladesh,137,10,BDT,USD,0.17,BDT 10.00
12387,678,Bangladesh,CityCell Bangladesh,137,20,BDT,USD,0.31,BDT 20.00
12390,678,Bangladesh,CityCell Bangladesh,137,25,BDT,USD,0.39,BDT 25.00
12380,678,Bangladesh,CityCell Bangladesh,137,30,BDT,USD,0.46,BDT 30.00
12397,678,Bangladesh,CityCell Bangladesh,137,40,BDT,USD,0.6,BDT 40.00
1753,678,Bangladesh,CityCell Bangladesh,137,50,BDT,USD,0.75,BDT 50.00
12402,678,Bangladesh,CityCell Bangladesh,137,75,BDT,USD,1.11,BDT 75.00
10141,678,Bangladesh,CityCell Bangladesh,137,80,BDT,USD,1.18,BDT 80.00
14583,678,Bangladesh,CityCell Bangladesh,137,90,BDT,USD,1.33,BDT 90.00
1754,678,Bangladesh,CityCell Bangladesh,137,100,BDT,USD,1.47,BDT 100.00
11102,678,Bangladesh,CityCell Bangladesh,137,108,BDT,USD,1.59,BDT 108.00
10567,678,Bangladesh,CityCell Bangladesh,137,110,BDT,USD,1.62,BDT 110.00
8959,678,Bangladesh,CityCell Bangladesh,137,135,BDT,USD,1.98,BDT 135.00
8952,678,Bangladesh,CityCell Bangladesh,137,150,BDT,USD,2.2,BDT 150.00
10147,678,Bangladesh,CityCell Bangladesh,137,160,BDT,USD,2.35,BDT 160.00
1755,678,Bangladesh,CityCell Bangladesh,137,200,BDT,USD,2.93,BDT 200.00
10153,678,Bangladesh,CityCell Bangladesh,137,240,BDT,USD,3.51,BDT 240.00
11103,678,Bangladesh,CityCell Bangladesh,137,276,BDT,USD,4.03,BDT 276.00
7419,678,Bangladesh,CityCell Bangladesh,137,300,BDT,USD,4.38,BDT 300.00
10159,678,Bangladesh,CityCell Bangladesh,137,320,BDT,USD,4.67,BDT 320.00
1756,678,Bangladesh,CityCell Bangladesh,137,400,BDT,USD,5.83,BDT 400.00
10165,678,Bangladesh,CityCell Bangladesh,137,480,BDT,USD,6.99,BDT 480.00
7420,678,Bangladesh,CityCell Bangladesh,137,500,BDT,USD,7.28,BDT 500.00
11104,678,Bangladesh,CityCell Bangladesh,137,510,BDT,USD,7.43,BDT 510.00
10171,678,Bangladesh,CityCell Bangladesh,137,565,BDT,USD,8.23,BDT 565.00
7421,678,Bangladesh,CityCell Bangladesh,137,600,BDT,USD,8.73,BDT 600.00
10177,678,Bangladesh,CityCell Bangladesh,137,645,BDT,USD,9.39,BDT 645.00
7422,678,Bangladesh,CityCell Bangladesh,137,700,BDT,USD,10.18,BDT 700.00
10183,678,Bangladesh,CityCell Bangladesh,137,725,BDT,USD,10.55,BDT 725.00
7423,678,Bangladesh,CityCell Bangladesh,137,800,BDT,USD,11.64,BDT 800.00
10189,678,Bangladesh,CityCell Bangladesh,137,805,BDT,USD,11.71,BDT 805.00
7424,678,Bangladesh,CityCell Bangladesh,137,900,BDT,USD,13.09,BDT 900.00
7425,678,Bangladesh,CityCell Bangladesh,137,1000,BDT,USD,14.54,BDT 1000.00
11577,678,Bangladesh,GrameenPhone Bangladesh,249,10,BDT,USD,0.17,BDT 10.00
12386,678,Bangladesh,GrameenPhone Bangladesh,249,20,BDT,USD,0.31,BDT 20.00
12391,678,Bangladesh,GrameenPhone Bangladesh,249,25,BDT,USD,0.38,BDT 25.00
12381,678,Bangladesh,GrameenPhone Bangladesh,249,30,BDT,USD,0.46,BDT 30.00
12396,678,Bangladesh,GrameenPhone Bangladesh,249,40,BDT,USD,0.6,BDT 40.00
1714,678,Bangladesh,GrameenPhone Bangladesh,249,50,BDT,USD,0.74,BDT 50.00
10142,678,Bangladesh,GrameenPhone Bangladesh,249,80,BDT,USD,1.18,BDT 80.00
14584,678,Bangladesh,GrameenPhone Bangladesh,249,90,BDT,USD,1.32,BDT 90.00
1715,678,Bangladesh,GrameenPhone Bangladesh,249,100,BDT,USD,1.47,BDT 100.00
11105,678,Bangladesh,GrameenPhone Bangladesh,249,108,BDT,USD,1.58,BDT 108.00
10568,678,Bangladesh,GrameenPhone Bangladesh,249,110,BDT,USD,1.61,BDT 110.00
8958,678,Bangladesh,GrameenPhone Bangladesh,249,135,BDT,USD,1.97,BDT 135.00
8953,678,Bangladesh,GrameenPhone Bangladesh,249,150,BDT,USD,2.19,BDT 150.00
10148,678,Bangladesh,GrameenPhone Bangladesh,249,160,BDT,USD,2.33,BDT 160.00
1716,678,Bangladesh,GrameenPhone Bangladesh,249,200,BDT,USD,2.91,BDT 200.00
10154,678,Bangladesh,GrameenPhone Bangladesh,249,240,BDT,USD,3.49,BDT 240.00
11106,678,Bangladesh,GrameenPhone Bangladesh,249,276,BDT,USD,4.01,BDT 276.00
6054,678,Bangladesh,GrameenPhone Bangladesh,249,300,BDT,USD,4.35,BDT 300.00
10160,678,Bangladesh,GrameenPhone Bangladesh,249,320,BDT,USD,4.64,BDT 320.00
1718,678,Bangladesh,GrameenPhone Bangladesh,249,400,BDT,USD,5.8,BDT 400.00
10166,678,Bangladesh,GrameenPhone Bangladesh,249,480,BDT,USD,6.95,BDT 480.00
5961,678,Bangladesh,GrameenPhone Bangladesh,249,500,BDT,USD,7.24,BDT 500.00
11107,678,Bangladesh,GrameenPhone Bangladesh,249,510,BDT,USD,7.39,BDT 510.00
10172,678,Bangladesh,GrameenPhone Bangladesh,249,565,BDT,USD,8.18,BDT 565.00
5965,678,Bangladesh,GrameenPhone Bangladesh,249,600,BDT,USD,8.68,BDT 600.00
10178,678,Bangladesh,GrameenPhone Bangladesh,249,645,BDT,USD,9.33,BDT 645.00
5966,678,Bangladesh,GrameenPhone Bangladesh,249,700,BDT,USD,10.13,BDT 700.00
10184,678,Bangladesh,GrameenPhone Bangladesh,249,725,BDT,USD,10.49,BDT 725.00
5970,678,Bangladesh,GrameenPhone Bangladesh,249,800,BDT,USD,11.57,BDT 800.00
10190,678,Bangladesh,GrameenPhone Bangladesh,249,805,BDT,USD,11.64,BDT 805.00
5973,678,Bangladesh,GrameenPhone Bangladesh,249,900,BDT,USD,13.01,BDT 900.00
5976,678,Bangladesh,GrameenPhone Bangladesh,249,1000,BDT,USD,14.46,BDT 1000.00
11578,678,Bangladesh,Robi Bangladesh,1446,10,BDT,USD,0.17,BDT 10.00
12385,678,Bangladesh,Robi Bangladesh,1446,20,BDT,USD,0.31,BDT 20.00
12392,678,Bangladesh,Robi Bangladesh,1446,25,BDT,USD,0.39,BDT 25.00
12382,678,Bangladesh,Robi Bangladesh,1446,30,BDT,USD,0.46,BDT 30.00
12395,678,Bangladesh,Robi Bangladesh,1446,40,BDT,USD,0.6,BDT 40.00
1708,678,Bangladesh,Robi Bangladesh,1446,50,BDT,USD,0.75,BDT 50.00
12404,678,Bangladesh,Robi Bangladesh,1446,75,BDT,USD,1.11,BDT 75.00
10143,678,Bangladesh,Robi Bangladesh,1446,80,BDT,USD,1.18,BDT 80.00
14585,678,Bangladesh,Robi Bangladesh,1446,90,BDT,USD,1.33,BDT 90.00
1709,678,Bangladesh,Robi Bangladesh,1446,100,BDT,USD,1.47,BDT 100.00
11108,678,Bangladesh,Robi Bangladesh,1446,108,BDT,USD,1.59,BDT 108.00
10569,678,Bangladesh,Robi Bangladesh,1446,110,BDT,USD,1.62,BDT 110.00
8957,678,Bangladesh,Robi Bangladesh,1446,135,BDT,USD,1.98,BDT 135.00
8954,678,Bangladesh,Robi Bangladesh,1446,150,BDT,USD,2.2,BDT 150.00
10149,678,Bangladesh,Robi Bangladesh,1446,160,BDT,USD,2.34,BDT 160.00
1710,678,Bangladesh,Robi Bangladesh,1446,200,BDT,USD,2.92,BDT 200.00
10155,678,Bangladesh,Robi Bangladesh,1446,240,BDT,USD,3.5,BDT 240.00
11109,678,Bangladesh,Robi Bangladesh,1446,276,BDT,USD,4.02,BDT 276.00
6055,678,Bangladesh,Robi Bangladesh,1446,300,BDT,USD,4.37,BDT 300.00
10161,678,Bangladesh,Robi Bangladesh,1446,320,BDT,USD,4.66,BDT 320.00
1712,678,Bangladesh,Robi Bangladesh,1446,400,BDT,USD,5.82,BDT 400.00
10167,678,Bangladesh,Robi Bangladesh,1446,480,BDT,USD,6.98,BDT 480.00
5962,678,Bangladesh,Robi Bangladesh,1446,500,BDT,USD,7.27,BDT 500.00
11110,678,Bangladesh,Robi Bangladesh,1446,510,BDT,USD,7.41,BDT 510.00
10173,678,Bangladesh,Robi Bangladesh,1446,565,BDT,USD,8.21,BDT 565.00
5964,678,Bangladesh,Robi Bangladesh,1446,600,BDT,USD,8.71,BDT 600.00
10179,678,Bangladesh,Robi Bangladesh,1446,645,BDT,USD,9.37,BDT 645.00
5967,678,Bangladesh,Robi Bangladesh,1446,700,BDT,USD,10.16,BDT 700.00
10185,678,Bangladesh,Robi Bangladesh,1446,725,BDT,USD,10.53,BDT 725.00
5971,678,Bangladesh,Robi Bangladesh,1446,800,BDT,USD,11.61,BDT 800.00
10191,678,Bangladesh,Robi Bangladesh,1446,805,BDT,USD,11.68,BDT 805.00
5972,678,Bangladesh,Robi Bangladesh,1446,900,BDT,USD,13.06,BDT 900.00
5977,678,Bangladesh,Robi Bangladesh,1446,1000,BDT,USD,14.51,BDT 1000.00
11579,678,Bangladesh,Teletalk Bangladesh,1448,10,BDT,USD,0.17,BDT 10.00
12384,678,Bangladesh,Teletalk Bangladesh,1448,20,BDT,USD,0.31,BDT 20.00
12393,678,Bangladesh,Teletalk Bangladesh,1448,25,BDT,USD,0.39,BDT 25.00
12383,678,Bangladesh,Teletalk Bangladesh,1448,30,BDT,USD,0.46,BDT 30.00
12394,678,Bangladesh,Teletalk Bangladesh,1448,40,BDT,USD,0.6,BDT 40.00
1757,678,Bangladesh,Teletalk Bangladesh,1448,50,BDT,USD,0.75,BDT 50.00
12405,678,Bangladesh,Teletalk Bangladesh,1448,75,BDT,USD,1.11,BDT 75.00
10144,678,Bangladesh,Teletalk Bangladesh,1448,80,BDT,USD,1.18,BDT 80.00
14586,678,Bangladesh,Teletalk Bangladesh,1448,90,BDT,USD,1.33,BDT 90.00
1758,678,Bangladesh,Teletalk Bangladesh,1448,100,BDT,USD,1.47,BDT 100.00
11111,678,Bangladesh,Teletalk Bangladesh,1448,108,BDT,USD,1.59,BDT 108.00
10570,678,Bangladesh,Teletalk Bangladesh,1448,110,BDT,USD,1.62,BDT 110.00
8956,678,Bangladesh,Teletalk Bangladesh,1448,135,BDT,USD,1.98,BDT 135.00
8955,678,Bangladesh,Teletalk Bangladesh,1448,150,BDT,USD,2.2,BDT 150.00
10150,678,Bangladesh,Teletalk Bangladesh,1448,160,BDT,USD,2.35,BDT 160.00
1759,678,Bangladesh,Teletalk Bangladesh,1448,200,BDT,USD,2.93,BDT 200.00
10156,678,Bangladesh,Teletalk Bangladesh,1448,240,BDT,USD,3.51,BDT 240.00
11112,678,Bangladesh,Teletalk Bangladesh,1448,276,BDT,USD,4.03,BDT 276.00
7413,678,Bangladesh,Teletalk Bangladesh,1448,300,BDT,USD,4.38,BDT 300.00
10162,678,Bangladesh,Teletalk Bangladesh,1448,320,BDT,USD,4.67,BDT 320.00
1760,678,Bangladesh,Teletalk Bangladesh,1448,400,BDT,USD,5.83,BDT 400.00
10168,678,Bangladesh,Teletalk Bangladesh,1448,480,BDT,USD,6.99,BDT 480.00
7414,678,Bangladesh,Teletalk Bangladesh,1448,500,BDT,USD,7.28,BDT 500.00
11113,678,Bangladesh,Teletalk Bangladesh,1448,510,BDT,USD,7.43,BDT 510.00
10174,678,Bangladesh,Teletalk Bangladesh,1448,565,BDT,USD,8.23,BDT 565.00
7415,678,Bangladesh,Teletalk Bangladesh,1448,600,BDT,USD,8.73,BDT 600.00
10180,678,Bangladesh,Teletalk Bangladesh,1448,645,BDT,USD,9.39,BDT 645.00
7416,678,Bangladesh,Teletalk Bangladesh,1448,700,BDT,USD,10.18,BDT 700.00
10186,678,Bangladesh,Teletalk Bangladesh,1448,725,BDT,USD,10.55,BDT 725.00
7417,678,Bangladesh,Teletalk Bangladesh,1448,800,BDT,USD,11.64,BDT 800.00
10192,678,Bangladesh,Teletalk Bangladesh,1448,805,BDT,USD,11.71,BDT 805.00
7418,678,Bangladesh,Teletalk Bangladesh,1448,900,BDT,USD,13.09,BDT 900.00
7412,678,Bangladesh,Teletalk Bangladesh,1448,1000,BDT,USD,14.54,BDT 1000.00
7970,679,Barbados,Digicel Barbados USD,1789,5,USD,USD,4.47,BBD 9.50
8135,679,Barbados,Digicel Barbados USD,1789,6,USD,USD,5.36,BBD 11.40
8136,679,Barbados,Digicel Barbados USD,1789,7,USD,USD,6.25,BBD 13.30
8137,679,Barbados,Digicel Barbados USD,1789,8,USD,USD,7.14,BBD 15.20
8138,679,Barbados,Digicel Barbados USD,1789,9,USD,USD,8.03,BBD 17.10
7971,679,Barbados,Digicel Barbados USD,1789,10,USD,USD,8.92,BBD 19.00
8139,679,Barbados,Digicel Barbados USD,1789,11,USD,USD,9.81,BBD 20.90
8140,679,Barbados,Digicel Barbados USD,1789,12,USD,USD,10.7,BBD 22.80
